soc_code,occ_title,employer_name,agc_type,url,url_type,source_type
47-2111,Electricians,FMG Enterprises of New England Inc.,Specialty Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Gendron Corp.,General Contractors,https://gendroncorp.com/application/,company_site,local_employer
47-2111,Electricians,Great Falls Construction,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,"H. B. Fleming, Inc",General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,H. E. Callahan Construction Co,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Hahnel Bros. Inc.,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Hanscom Construction Corp,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,"Harold MacQuinn, Inc",General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Hebert Construction,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Hird Contracting,Specialty Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Homes of Acadia,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,J Pratt Construction,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Keeley Electrical Contractors,Specialty Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Knowles Industrial Services,General Contractors,https://knowlesindustrial.com/join-our-team-2/,company_site,local_employer
47-2111,Electricians,Lajoie Brothers Inc.,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Landry/French Construction,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,"Langford & Low, Inc",General Contractors,https://langfordandlow.com/careers/,company_site,local_employer
47-2111,Electricians,Louth Callan Renewables,Specialty Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Maine Design Build,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Maine Earth,General Contractors,https://www.maineearth.com/Job-Opportunities/,company_site,local_employer
47-2111,Electricians,"Mancini Electric, Inc",Specialty Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Marston Industrial Services,Specialty Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,McGee Construction,General Contractors,https://mcgeeconstruction.com/careers,company_site,local_employer
47-2111,Electricians,Moulison Heavy Electrical,Specialty Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,"N. S. Giles, Inc",Specialty Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,N.M. Curtis Earthworks,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,"Nickerson & O'Day, Inc",General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Northern Closure Constrution,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Northern Electric Inc.,Specialty Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Optimum Inc.,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Ouellet Construction,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,"PC Construction, Inc",General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,PNM Construction Inc.,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,"Patco Construction, Inc",General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Penobscot General Contractors,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,"Pike Industries, Inc",General Contractors,https://pikeindustries.com/careers/,company_site,local_employer
47-2111,Electricians,"Pratt & Sons, Inc",General Contractors,http://prattandsons.net/apply-online/,company_site,local_employer
47-2111,Electricians,"R. J. Grondin & Sons, Inc",General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Ranger Contracting,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,"Ray Labbe & Sons, Inc",Specialty Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,ReVision Energy,Specialty Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,"Reed & Reed, Inc",General Contractors,https://reed-reed.com/jobs/,company_site,local_employer
47-2111,Electricians,Sargent Corporation,General Contractors,https://sargent.us/careers/,company_site,local_employer
47-2111,Electricians,Sargent Electric Company,Specialty Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Scott Construction Corporation,General Contractors,https://www.scottcon.com/,company_site,local_employer
47-2111,Electricians,"Shaw Brothers Construction, Inc",General Contractors,https://www.shawbrothers.com/careers/,company_site,local_employer
47-2111,Electricians,"Shaw Earthworks, Inc",General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,The Lander Group,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Turner Construction Company,General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,Underwood Electric,Specialty Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,"Wright-Ryan Construction, Inc",General Contractors,https://www.indeed.com/jobs?q=Electricians&l=Maine,indeed_fallback,local_employer
47-2111,Electricians,"Wyman & Simpson, Inc",General Contractors,https://www.wymansimpsoninc.com/employment,company_site,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",ConstructionJobs.com,national,https://www.constructionjobs.com/,job_board,job_board
47-2152,"Plumbers, Pipefitters, and Steamfitters","ABM Mechanical, Inc",Specialty Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",American Defense Industrial,General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",Arthur C Dudley Contractor,General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",Bancroft Contractor Corp,General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",Beaupre's Construction LLC,General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",Bedard Excavation,General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",Bowman Constructors,General Contractors,https://bowmanconstructors.com/careers-at-bowman/,company_site,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters","C. M. Cimino, Inc",General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters","CCB, Inc",General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",CEM DP Porter Contractor,General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",CPM Constructors,General Contractors,https://www.cpmconstructors.com/job-openings,company_site,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",Carl Huston Excavation,General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",Cianbro Corporation,General Contractors,https://www.cianbro.com/careers-list,company_site,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",Coastal Maine General Contracting,General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",Consigli Construction,General Contractors,https://apply.workable.com/consigli-construction-1/?lng=en,company_site,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters","Crooker Construction, LLC",General Contractors,https://crookerconstruction.com/current-opportunities/,company_site,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",Dearborn Brothers Construction,General Contractors,https://dearborn-brothers-construction.engagedtas.com/job/769641/multiple-positions,company_site,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",Doten's Construction,General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",E. W. Littlefield Inc. & Sons,General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",Ed Pelletier & Sons Co.,General Contractors,https://users.neo.registeredsite.com/2/3/3/17486332/assets/Employee_Application.pdf,company_site,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters","Emery Lee & Sons, Inc.",General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters","Eurovia Atlantic Coast, LLC",General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",FMG Enterprises of New England Inc.,Specialty Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",Gendron Corp.,General Contractors,https://gendroncorp.com/application/,company_site,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",Great Falls Construction,General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters","H. B. Fleming, Inc",General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
47-2152,"Plumbers, Pipefitters, and Steamfitters",H. E. Callahan Construction Co,General Contractors,https://www.indeed.com/jobs?q=Plumbers%2C%20Pipefitters%2C%20and%20Steamfitters&l=Maine,indeed_fallback,local_employer
